Unnamed: 0,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4
4111,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
4112,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
4115,Malaria, chills, vomiting, high_fever, sweating
4116,Chicken pox,itching, skin_rash, fatigue, lethargy
4117,Dengue, skin_rash, chills, joint_pain, vomiting
4125,Tuberculosis, chills, vomiting, fatigue, weight_loss
4127,Pneumonia, chills, fatigue, cough, high_fever
4133,Hypoglycemia, vomiting, fatigue, anxiety, sweating
4137,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
4138,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
4139,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
4140,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
4141,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
4142,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
4143,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
4145,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
4149,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
4152,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
4153,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
4156,Malaria, chills, vomiting, high_fever, sweating
4157,Chicken pox,itching, skin_rash, fatigue, lethargy
4158,Dengue, skin_rash, chills, joint_pain, vomiting
4166,Tuberculosis, chills, vomiting, fatigue, weight_loss
4168,Pneumonia, chills, fatigue, cough, high_fever
4174,Hypoglycemia, vomiting, fatigue, anxiety, sweating
4178,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
4179,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
4180,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
4181,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
4182,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
4183,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
4184,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
4186,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
4190,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
4193,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
4194,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
4197,Malaria, chills, vomiting, high_fever, sweating
4198,Chicken pox,itching, skin_rash, fatigue, lethargy
4199,Dengue, skin_rash, chills, joint_pain, vomiting
4207,Tuberculosis, chills, vomiting, fatigue, weight_loss
4209,Pneumonia, chills, fatigue, cough, high_fever
4215,Hypoglycemia, vomiting, fatigue, anxiety, sweating
4219,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
4220,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
4221,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
4222,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
4223,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
4224,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
4225,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
4227,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
4231,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
4234,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
4235,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
4238,Malaria, chills, vomiting, high_fever, sweating
4239,Chicken pox,itching, skin_rash, fatigue, lethargy
4240,Dengue, skin_rash, chills, joint_pain, vomiting
4248,Tuberculosis, chills, vomiting, fatigue, weight_loss
4250,Pneumonia, chills, fatigue, cough, high_fever
4256,Hypoglycemia, vomiting, fatigue, anxiety, sweating
4260,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
4261,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
4262,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
4263,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
4264,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
4265,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
4266,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
4268,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
4272,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
4275,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
4276,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
4279,Malaria, chills, vomiting, high_fever, sweating
4280,Chicken pox,itching, skin_rash, fatigue, lethargy
4281,Dengue, skin_rash, chills, joint_pain, vomiting
4289,Tuberculosis, chills, vomiting, fatigue, weight_loss
4291,Pneumonia, chills, fatigue, cough, high_fever
4297,Hypoglycemia, vomiting, fatigue, anxiety, sweating
4301,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
4302,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
4303,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
4304,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
4305,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
4306,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
4307,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
4309,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
4313,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
4316,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
4317,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
4320,Malaria, chills, vomiting, high_fever, sweating
4321,Chicken pox,itching, skin_rash, fatigue, lethargy
4322,Dengue, skin_rash, chills, joint_pain, vomiting
4330,Tuberculosis, chills, vomiting, fatigue, weight_loss
4332,Pneumonia, chills, fatigue, cough, high_fever
4338,Hypoglycemia, vomiting, fatigue, anxiety, sweating
4342,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
4343,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
4344,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
4345,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
4346,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
4347,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
4348,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
4350,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
4354,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
4357,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
4358,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
4361,Malaria, chills, vomiting, high_fever, sweating
4362,Chicken pox,itching, skin_rash, fatigue, lethargy
4363,Dengue, skin_rash, chills, joint_pain, vomiting
4371,Tuberculosis, chills, vomiting, fatigue, weight_loss
4373,Pneumonia, chills, fatigue, cough, high_fever
4379,Hypoglycemia, vomiting, fatigue, anxiety, sweating
4383,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
4384,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
4385,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
4386,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
4387,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
4388,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
4389,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
4391,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
4395,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
4398,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
4399,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
4402,Malaria, chills, vomiting, high_fever, sweating
4403,Chicken pox,itching, skin_rash, fatigue, lethargy
4404,Dengue, skin_rash, chills, joint_pain, vomiting
4412,Tuberculosis, chills, vomiting, fatigue, weight_loss
4414,Pneumonia, chills, fatigue, cough, high_fever
4420,Hypoglycemia, vomiting, fatigue, anxiety, sweating
4424,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
4425,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
4426,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
4427,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
4428,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
4429,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
4430,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
4432,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
4436,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
4439,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
4440,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
4443,Malaria, chills, vomiting, high_fever, sweating
4444,Chicken pox,itching, skin_rash, fatigue, lethargy
4445,Dengue, skin_rash, chills, joint_pain, vomiting
4453,Tuberculosis, chills, vomiting, fatigue, weight_loss
4455,Pneumonia, chills, fatigue, cough, high_fever
4461,Hypoglycemia, vomiting, fatigue, anxiety, sweating
4465,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
4466,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
4467,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
4468,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
4469,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
4470,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
4471,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
4473,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
4477,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
4480,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
4481,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
4484,Malaria, chills, vomiting, high_fever, sweating
4485,Chicken pox,itching, skin_rash, fatigue, lethargy
4486,Dengue, skin_rash, chills, joint_pain, vomiting
4494,Tuberculosis, chills, vomiting, fatigue, weight_loss
4496,Pneumonia, chills, fatigue, cough, high_fever
4502,Hypoglycemia, vomiting, fatigue, anxiety, sweating
4506,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
4507,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
4508,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
4509,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
4510,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
4511,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
4512,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
4514,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
4518,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
4521,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
4522,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
4525,Malaria, chills, vomiting, high_fever, sweating
4526,Chicken pox,itching, skin_rash, fatigue, lethargy
4527,Dengue, skin_rash, chills, joint_pain, vomiting
4535,Tuberculosis, chills, vomiting, fatigue, weight_loss
4537,Pneumonia, chills, fatigue, cough, high_fever
4543,Hypoglycemia, vomiting, fatigue, anxiety, sweating
4547,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
4548,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
4549,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
4550,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
4551,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
4552,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
4553,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
4555,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
4559,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
4562,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
4563,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
4566,Malaria, chills, vomiting, high_fever, sweating
4567,Chicken pox,itching, skin_rash, fatigue, lethargy
4568,Dengue, skin_rash, chills, joint_pain, vomiting
4576,Tuberculosis, chills, vomiting, fatigue, weight_loss
4578,Pneumonia, chills, fatigue, cough, high_fever
4584,Hypoglycemia, vomiting, fatigue, anxiety, sweating
4588,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
4589,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
4590,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
4591,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
4592,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
4593,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
4594,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
4596,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
4600,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
4603,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
4604,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
4607,Malaria, chills, vomiting, high_fever, sweating
4608,Chicken pox,itching, skin_rash, fatigue, lethargy
4609,Dengue, skin_rash, chills, joint_pain, vomiting
4617,Tuberculosis, chills, vomiting, fatigue, weight_loss
4619,Pneumonia, chills, fatigue, cough, high_fever
4625,Hypoglycemia, vomiting, fatigue, anxiety, sweating
4629,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
4630,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
4631,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
4632,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
4633,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
4634,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
4635,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
4637,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
4641,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
4644,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
4645,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
4648,Malaria, chills, vomiting, high_fever, sweating
4649,Chicken pox,itching, skin_rash, fatigue, lethargy
4650,Dengue, skin_rash, chills, joint_pain, vomiting
4658,Tuberculosis, chills, vomiting, fatigue, weight_loss
4660,Pneumonia, chills, fatigue, cough, high_fever
4666,Hypoglycemia, vomiting, fatigue, anxiety, sweating
4670,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
4671,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
4672,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
4673,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
4674,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
4675,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
4676,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
4678,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
4682,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
4685,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
4686,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
4689,Malaria, chills, vomiting, high_fever, sweating
4690,Chicken pox,itching, skin_rash, fatigue, lethargy
4691,Dengue, skin_rash, chills, joint_pain, vomiting
4699,Tuberculosis, chills, vomiting, fatigue, weight_loss
4701,Pneumonia, chills, fatigue, cough, high_fever
4707,Hypoglycemia, vomiting, fatigue, anxiety, sweating
4711,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
4712,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
4713,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
4714,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
4715,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
4716,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
4717,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
4719,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
4723,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
4726,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
4727,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
4730,Malaria, chills, vomiting, high_fever, sweating
4731,Chicken pox,itching, skin_rash, fatigue, lethargy
4732,Dengue, skin_rash, chills, joint_pain, vomiting
4740,Tuberculosis, chills, vomiting, fatigue, weight_loss
4742,Pneumonia, chills, fatigue, cough, high_fever
4748,Hypoglycemia, vomiting, fatigue, anxiety, sweating
4752,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
4753,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
4754,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
4755,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
4756,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
4757,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
4758,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
4760,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
4764,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
4767,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
4768,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
4771,Malaria, chills, vomiting, high_fever, sweating
4772,Chicken pox,itching, skin_rash, fatigue, lethargy
4773,Dengue, skin_rash, chills, joint_pain, vomiting
4781,Tuberculosis, chills, vomiting, fatigue, weight_loss
4783,Pneumonia, chills, fatigue, cough, high_fever
4789,Hypoglycemia, vomiting, fatigue, anxiety, sweating
4793,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
4794,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
4795,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
4796,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
4797,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
4798,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
4799,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
4801,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
4805,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
4808,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
4809,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
4812,Malaria, chills, vomiting, high_fever, sweating
4813,Chicken pox,itching, skin_rash, fatigue, lethargy
4814,Dengue, skin_rash, chills, joint_pain, vomiting
4822,Tuberculosis, chills, vomiting, fatigue, weight_loss
4824,Pneumonia, chills, fatigue, cough, high_fever
4830,Hypoglycemia, vomiting, fatigue, anxiety, sweating
4834,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
4835,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
4836,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
4837,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
4838,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
4839,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
4840,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
4842,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
4846,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
4849,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
4850,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
4853,Malaria, chills, vomiting, high_fever, sweating
4854,Chicken pox,itching, skin_rash, fatigue, lethargy
4855,Dengue, skin_rash, chills, joint_pain, vomiting
4863,Tuberculosis, chills, vomiting, fatigue, weight_loss
4865,Pneumonia, chills, fatigue, cough, high_fever
4871,Hypoglycemia, vomiting, fatigue, anxiety, sweating
4875,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
4876,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
4877,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
4878,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
4879,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
4880,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
4881,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
4883,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
4887,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
4890,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
4891,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
4894,Malaria, chills, vomiting, high_fever, sweating
4895,Chicken pox,itching, skin_rash, fatigue, lethargy
4896,Dengue, skin_rash, chills, joint_pain, vomiting
4904,Tuberculosis, chills, vomiting, fatigue, weight_loss
4906,Pneumonia, chills, fatigue, cough, high_fever
4912,Hypoglycemia, vomiting, fatigue, anxiety, sweating
4916,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
4917,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
4918,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
4919,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
